,2614136,1748727,4147432,2742586,2739772,4150530,4150118,4188143,4185705,2588031,2586785,2591099,2590255,4782243,4779123,4783213,4780955,2614238,4150156,4187341,4186403,2590117,2617364,4151628,2590277,2590137,4784841
19,69715.89,57465.2,13795.97,23291.76,7200.0,5518.62,19624.39,23666.592,42072.242,749.92,2870.1802,1784.28,1653.0999,21716.078,1033.73,22291.06,16473.371,70139.69,20182.84,23771.078,42322.59,6439.32,242423.67,433354.12,944297.75,16541.07,289907.97
20,164806.69,137866.4,30117.39,67123.734,13914.061,14528.71,45005.43,26535.66,77456.28,983.41003,6022.58,2315.3198,2124.12,41185.26,1933.6901,37099.35,20979.33,165644.45,46586.93,26646.959,77888.195,8351.53,526266.6,983359.9,1751481.4,22615.95,420596.5
21,159629.27,126774.16,30814.031,56052.49,16889.23,12403.65,53791.32,22294.51,72228.42,1150.83,7203.0693,2274.3599,1766.55,41887.082,1943.65,36945.56,20101.7,160537.56,55632.07,22390.72,72631.69,6635.5996,542627.4,1044999.2,1866273.4,17929.52,418603.7
22,54467.36,46823.54,12714.779,27651.49,8207.67,5722.8096,23250.51,11778.459,34288.34,479.56,3192.51,1459.49,1235.98,22453.93,1039.7,22327.81,9522.221,54821.67,24129.25,11836.9795,34505.27,5232.37,204732.03,436760.1,816637.94,14008.73,223233.5
23,102101.7,89033.95,25023.27,44063.84,12266.57,11032.63,49057.242,23920.85,60983.79,1419.88,8862.48,3002.42,2445.77,40518.86,1608.98,33686.38,21555.648,102669.92,50859.83,24011.262,61319.47,9371.75,368729.12,787997.4,1625346.0,27510.219,440196.4
24,88196.734,79239.31,31351.55,47929.453,11465.86,11814.67,45473.24,26568.44,63551.47,1072.29,7656.68,2903.45,2568.5,47537.83,1850.28,43607.773,30457.898,88863.11,47335.203,26682.91,63892.547,9593.35,350421.62,770030.4,1609409.9,26911.422,513188.03
25,65318.98,60230.82,22193.281,35408.758,9475.26,8171.5903,33290.273,17243.422,45597.27,804.08997,4931.29,1914.62,1959.9302,34197.82,1129.1,34109.55,20200.38,65717.78,34616.062,17314.86,45855.58,7966.2397,259236.64,572685.1,1148247.5,21583.39,348514.75
26,106301.46,96060.78,29855.63,37604.11,10613.98,8171.9897,41763.2,20571.2,53414.54,777.7,5232.87,1561.71,1347.11,39791.35,1292.3198,28625.43,16775.62,106846.12,43101.14,20658.84,53683.53,5127.87,393299.06,755630.8,1340492.5,14108.92,318486.88
27,71383.016,73250.32,32355.508,66281.2,15367.98,15668.68,58009.89,32164.26,92335.266,1494.3501,9916.58,3932.0999,3191.91,61412.863,2243.15,55232.008,34882.453,71910.41,60230.906,32296.95,92876.22,12313.37,330069.34,866894.1,1990838.5,34514.34,635623.9
28,102134.36,68601.516,17231.24,45468.69,10523.28,10052.89,38364.64,24627.121,65754.35,887.77,5641.48,3284.24,2186.31,55649.4,1779.6,53215.53,30948.95,102734.32,40176.65,24736.9,66087.15,8393.609,319568.62,679573.0,1493489.1,22442.64,498139.8
