,USGS-01336000,USGS-01338000,USGS-01339060,USGS-01342602,USGS-01342682,USGS-01342730,USGS-01417500,USGS-01422747,USGS-01422779,USGS-01423000,USGS-0142400103,USGS-01425000,USGS-01425805,USGS-01426500,USGS-01500000,USGS-01500500,USGS-01502500,USGS-01502632,USGS-01502731,USGS-01503000,USGS-01505000,USGS-01505810,USGS-01507000,USGS-01510000,USGS-01512500,USGS-04242500,USGS-04242640,USGS-04243500,USGS-04243783,USGS-04244000,USGS-04249200,USGS-04252500,USGS-04256000,USGS-04258000,USGS-04260500
2019-01-11 05:00:00+00:00,40.493090626560004,8.664955057152001,3.2847542046720006,45.59012301312001,1.7443177500672002,1.5744166705152003,25.315260853248002,1.3818621136896,1.2742580966400001,21.464169716736002,1.1043570170880002,42.19210142208001,,52.386166195200005,6.371290483200001,72.49112727552001,32.28120511488,113.55055483392002,140.1683906304,171.60009034752002,15.970701477888003,30.865362785280006,33.41387897856001,9.627727841280002,150.92879233536001,11.071887017472001,37.661405967360004,7.645548579840002,2.9449520455680003,5.0970323865600005,7.050894801408001,14.300007528960002,6.456241022976001,24.579022841856002,119.49709261824002
2019-01-12 05:00:00+00:00,40.493090626560004,7.334063267328001,3.1148531251200007,33.697047444480006,1.6678622642688001,1.6055652017664004,24.409121762304004,1.4328324375552002,1.3223967358464004,18.292682898432002,1.0505550085632003,42.19210142208001,,50.97032386560001,5.606735625216001,62.01389403648001,26.362984177152004,94.86143608320002,107.88718551552002,141.86740142592,13.167333665280003,23.276447898624003,25.541795625984005,7.447330653696001,134.50502131200003,8.126934971904001,31.998036648960007,6.682775795712001,2.1577437103104002,4.672279687680001,5.266933466112,13.365551591424001,6.201389403648001,30.299025853440003,114.11689176576002
2019-01-13 05:00:00+00:00,40.493090626560004,6.711092642304001,3.0582194319360005,29.166351989760006,1.6083968864256002,1.4696443381248,23.956052216832003,1.2459412500480003,1.1241788097024001,15.432681392640003,0.9740995227648,42.19210142208001,,50.68715539968001,5.153666079744001,52.66933466112001,25.966548324864004,79.28717045760001,90.33074062848002,112.13471250432002,10.930302784512001,20.444763239424002,22.596843580416003,6.342973636608001,116.66540795904002,7.220795880960001,30.582194319360006,5.691686164992001,1.8774069290496003,4.190893295616001,5.0120818467840005,12.516046193664002,5.918220937728001,32.5643735808,116.38223949312001
2019-01-14 05:00:00+00:00,40.209922160640005,6.0598051706880005,3.0865362785280004,25.598429319168005,1.5545948779008,1.3365551591424003,22.993279432704004,1.5885750938112002,1.3705353750528002,12.374461960704002,0.8183568665088001,42.19210142208001,,48.42180767232001,4.559012301312,45.59012301312001,22.936645739520003,68.80993721856001,77.02182273024002,95.71094148096002,10.250698466304001,16.735256335872002,19.057237756416004,5.578418778624001,105.05550085632001,6.880993721856001,28.600015057920004,4.870497613824001,1.7726345966592003,3.7378237501440004,5.068715539968001,12.119610341376001,5.606735625216001,24.833874461184003,114.40006023168002
2019-01-15 05:00:00+00:00,40.209922160640005,5.918220937728001,3.1998036648960007,23.927735370240004,1.5149512926720001,1.2487729347072003,22.908328892928004,1.2884165199360003,1.076040170496,11.440006023168001,0.8551687670784001,42.19210142208001,,48.42180767232001,3.5962395171840007,38.51091136512001,23.361398438400002,62.86339943424001,69.94261108224,84.95053977600001,11.694857642496002,16.820206875648,20.303179006464003,5.0970323865600005,97.97628920832001,7.872083352576001,29.166351989760006,4.983765000192001,1.5942384631296003,3.6528732103680004,5.0970323865600005,12.091293494784003,5.351884005888,24.267537529344004,107.88718551552002
2019-01-16 05:00:00+00:00,40.209922160640005,5.351884005888,3.1998036648960007,23.644566904320005,1.4866344460800003,1.1666540795904004,22.653477273600004,1.0052480540160003,0.9061390909440001,10.930302784512001,0.8070301278720001,42.19210142208001,,48.42180767232001,3.6811900569600007,34.82972130816,22.568526733824005,58.049535513600006,62.86339943424001,77.02182273024002,11.015253324288002,17.358226960896,21.265951790592002,4.813863920640001,91.74658295808001,8.041984432128002,32.5643735808,5.040398693376001,1.5772483551744003,3.6245563637760005,5.040398693376001,11.694857642496002,5.181982926336,23.531299517952004,101.65747926528002
2019-01-17 05:00:00+00:00,40.209922160640005,4.700596534272001,2.6872687415808008,22.455259347456003,1.4384958068736002,1.0732084858368,22.030506648576004,0.9627727841280002,0.8721588750336001,10.194064773120001,0.6909310568448,42.19210142208001,,47.00596534272001,3.7095069035520005,33.980215910400005,20.133277926912005,55.217850854400005,60.31488324096001,70.50894801408,9.401193068544002,18.802386137088003,22.087140341760005,4.643962841088,88.91489829888002,6.739409488896001,32.5643735808,4.643962841088,1.4300007528960001,3.5396058240000006,4.8421807672320005,10.930302784512001,5.040398693376001,21.719021336064003,99.10896307200001
2019-01-18 05:00:00+00:00,40.209922160640005,4.559012301312,2.1379219176960005,21.690704489472004,1.3818621136896,1.076040170496,21.9455561088,0.8410103437824001,0.7249112727552002,9.514460454912001,0.6711092642304001,42.19210142208001,,47.28913380864001,3.7378237501440004,33.697047444480006,18.490900824576002,52.66933466112001,62.58023096832001,63.71290483200001,9.457826761728002,21.379219176960003,23.729517444096004,4.474061761536,86.36638210560001,6.9376274150400015,31.714868183040004,3.9926753694720007,1.4441591761920003,4.219210142208,4.813863920640001,10.477233239040002,4.9271313070080005,19.1138714496,95.14460454912002
2019-01-19 05:00:00+00:00,39.926753694720006,4.643962841088,1.8972287216640003,20.699614858752003,1.3507135824384002,1.0194064773120002,21.832288722432004,0.8041984432128001,0.6909310568448,8.834856136704001,0.6484557869568001,42.47526988800001,,47.28913380864001,4.247526988800001,31.998036648960007,17.329910114304003,50.40398693376001,59.46537784320001,57.20003011584001,9.231291988992002,18.434267131392,19.906743154176002,4.275843835392001,84.66737131008001,6.824360028672001,30.582194319360006,3.4829721308160004,1.3903571676672002,4.105942755840001,5.040398693376001,10.930302784512001,4.898814460416001,19.255455682560005,88.06539290112
2019-01-20 05:00:00+00:00,39.926753694720006,4.9271313070080005,2.0614664318976,19.142188296192003,1.3563769517568,1.118515440384,23.106546819072005,0.9344559375360001,0.8636638210560001,8.183568665088002,0.7050894801408001,42.758438353920006,,47.85547074048001,4.332477528576001,30.299025853440003,16.508721563136003,48.988144604160006,59.18220937728001,52.102997729280006,8.098618125312,13.903571676672001,15.574265625600002,4.134259602432,83.81786591232002,6.399607329792001,29.166351989760006,3.4546552842240006,1.2940798892544003,3.822774289920001,5.578418778624001,11.808125028864001,4.9271313070080005,19.453673608704,94.57826761728002
2019-01-21 05:00:00+00:00,39.926753694720006,4.955448153600001,2.6985954802176004,19.368723068928002,1.4384958068736002,1.1156837557248,21.492486563328004,1.2091293494784003,1.0533866932224003,7.928717045760001,0.7305746420736001,42.19210142208001,,45.873291479040006,3.5962395171840007,29.732688921600005,17.018424801792,48.988144604160006,57.766367047680006,48.704976138240006,7.617231733248001,13.705353750528001,15.829117244928002,4.105942755840001,83.25152898048002,6.371290483200001,29.166351989760006,3.7944574433280005,1.2940798892544003,3.3697047444480006,6.003171477504001,12.346145114112002,5.068715539968001,20.982783324672003,89.76440369664002
2019-01-22 05:00:00+00:00,39.926753694720006,5.266933466112,3.1714868183040004,20.133277926912005,1.6593672102912003,1.1864758722048,21.464169716736002,2.7155855881728006,2.0048327387136,9.372876221952001,0.6880993721856001,42.19210142208001,,46.156459944960005,3.0865362785280004,30.015857387520004,16.791890029056002,51.53666079744001,60.31488324096001,53.23567159296001,8.976440369664001,14.696443381248002,17.386543807488003,4.077625909248001,83.25152898048002,6.767726335488001,31.714868183040004,4.275843835392001,1.5404364546048002,3.4546552842240006,6.314656790016001,13.846937983488003,5.068715539968001,23.644566904320005,90.89707756032001
2019-01-23 05:00:00+00:00,39.643585228800006,7.560598040064001,4.587329147904001,22.285358267904,2.2568526733824004,1.4838027614208003,22.002189801984002,1.6197236250624003,1.0165747926528002,12.261194574336002,0.6852676875264001,42.19210142208001,,46.722796876800004,4.247526988800001,35.11288977408,17.188325881344003,57.766367047680006,66.82775795712001,64.27924176384,10.930302784512001,17.386543807488003,20.444763239424002,5.125349233152001,86.93271903744001,8.296836051456001,38.79407983104001,4.615645994496001,2.237030880768,3.7944574433280005,8.07030127872,17.499811193856004,5.068715539968001,22.625160427008005,102.22381619712002
2019-01-24 05:00:00+00:00,39.36041676288001,46.722796876800004,22.172090881536004,72.77429574144001,4.700596534272001,4.077625909248001,57.48319858176001,12.629313580032003,8.07030127872,97.40995227648001,11.355055483392002,42.758438353920006,,95.71094148096002,16.961791108608004,88.63172983296002,62.29706250240001,204.44763239424003,182.64366051840003,206.14664318976003,45.873291479040006,48.42180767232001,56.35052471808001,30.582194319360006,154.60998239232003,45.873291479040006,84.66737131008001,20.473080086016004,7.617231733248001,8.608321363968,31.714868183040004,24.805557614592004,5.266933466112,25.428528239616004,109.30302784512001
2019-01-25 05:00:00+00:00,14.271690682368002,30.582194319360006,7.872083352576001,129.40798892544,2.1322585483776004,3.1431699717120005,58.89904091136001,7.220795880960001,5.8899040911360006,158.57434091520003,5.040398693376001,42.758438353920006,,95.71094148096002,34.546552842240004,192.83772529152003,115.24956562944001,376.6140596736001,373.78237501440003,478.55470740480007,64.56241022976,101.94064773120002,120.34659801600002,33.697047444480006,308.65362785280007,72.20795880960002,123.74461960704002,20.642981165568003,5.833270397952001,7.872083352576001,35.39605824,38.51091136512001,6.852676875264001,32.84754204672001,162.82186790400002
2019-01-26 05:00:00+00:00,7.362380113920001,12.346145114112002,4.162576449024001,92.02975142400001,1.7301593267712003,2.1464169716736,54.934682388480006,4.474061761536,3.822774289920001,78.43766505984001,3.2281205114880005,42.758438353920006,,73.05746420736001,34.546552842240004,176.41395426816004,88.63172983296002,334.13878978560007,359.62395171840006,430.41606819840007,47.28913380864001,73.05746420736001,91.18024602624001,16.197236250624,235.31299517952004,42.19210142208001,106.18817472000002,12.232877727744002,3.2847542046720006,5.323567159296001,22.993279432704004,48.704976138240006,13.223967358464002,35.11288977408,177.54662813184004
2019-01-27 05:00:00+00:00,7.277429574144001,8.523370824192002,3.3980215910400005,56.91686164992001,1.6537038409728002,1.7244959574528003,66.82775795712001,3.3413878978560003,2.9449520455680003,58.61587244544001,2.4041002756608005,42.758438353920006,,65.69508409344002,21.832288722432004,134.50502131200003,59.74854630912001,240.97636449792003,259.38231478272,322.81205114880004,39.926753694720006,49.554481536000004,64.84557869568,11.411689176576001,143.00007528960003,30.015857387520004,86.93271903744001,10.873669091328,2.7297440114688007,4.360794375168001,16.565355256320004,41.0594275584,18.179415512064004,28.316846592000005,201.61594773504004
2019-01-28 05:00:00+00:00,10.363965852672,7.9853507389440015,3.0865362785280004,43.324775285760005,1.5545948779008,1.5064562386944003,60.03171477504001,2.6249716790784006,2.3304764745216002,42.19210142208001,1.9425356762112,43.041606819840005,,60.31488324096001,15.177829773312002,112.13471250432002,49.271313070080005,169.05157415424003,192.27138835968003,237.86151137280004,33.41387897856001,39.07724829696001,52.66933466112001,9.004757216256001,114.96639716352001,19.397039915520004,71.07528494592002,8.806539290112001,2.2851695199744,3.6811900569600007,12.176244034560002,31.148531251200005,16.168919404032003,26.702786336256004,226.81794120192004
2019-01-29 05:00:00+00:00,16.112285710848003,8.041984432128002,3.4546552842240006,40.493090626560004,1.4724760227840001,1.3507135824384002,43.8911122176,2.1719021336064004,1.9397039915520002,29.732688921600005,1.6253869943808001,44.45744914944001,,59.74854630912001,7.645548579840002,90.33074062848002,41.62576449024001,130.54066278912,147.24760227840002,181.79415512064003,28.316846592000005,34.263384376320005,43.607943751680004,7.645548579840002,97.69312074240001,14.271690682368002,60.881220172800006,8.381786591232002,1.9312089375744004,3.4546552842240006,10.307332159488002,25.711696705536003,14.130106449408002,26.985954802176003,225.96843580416004
2019-01-30 05:00:00+00:00,24.012685910016003,8.693271903744002,3.5679226705920004,40.493090626560004,1.4045155909632003,1.1524956562944002,33.41387897856001,1.6706939489280002,1.5630899318784004,22.596843580416003,1.3308917898240002,44.45744914944001,,57.766367047680006,5.465151392256001,72.20795880960002,33.41387897856001,109.01985937920001,123.46145114112002,141.58423296,25.003775540736005,30.299025853440003,39.36041676288001,6.852676875264001,86.64955057152001,11.241788097024001,51.53666079744001,8.353469744640002,1.9935060000768006,3.3697047444480006,8.608321363968,20.727931705344,12.629313580032003,27.778826506752004,209.54466478080002
2019-01-31 05:00:00+00:00,36.52873210368001,9.740995227648002,3.5112889774080007,39.926753694720006,1.3620403210752003,1.2487729347072003,25.428528239616004,1.3110699972096,1.118515440384,18.859019830272004,0.9118024602624002,44.45744914944001,,55.217850854400005,5.550101932032001,63.42973636608001,27.580608580608004,94.29509915136002,103.92282699264001,118.36441875456002,21.917239262208003,25.541795625984005,31.431699717120004,5.635052471808001,75.32281193472001,10.165747926528002,44.45744914944001,6.965944261632001,1.6508721563136002,2.9166351989760004,8.77822244352,16.933474262016002,10.845352244736002,22.087140341760005,188.87336676864004
2019-02-01 05:00:00+00:00,36.24556363776001,9.712678381056001,3.7095069035520005,42.47526988800001,1.3563769517568,1.3507135824384002,23.757834290688002,1.3365551591424003,1.160990710272,17.867930199552003,0.9967530000384003,44.45744914944001,,54.934682388480006,6.597825255936001,59.74854630912001,27.778826506752004,88.06539290112,94.57826761728002,101.94064773120002,20.558030625792004,24.012685910016003,27.325756961280003,5.748319858176001,66.82775795712001,9.429509915136002,41.0594275584,5.720003011584001,1.4724760227840001,2.8600015057920003,9.174658295808001,14.526542301696002,9.514460454912001,29.732688921600005,163.67137330176
2019-02-02 05:00:00+00:00,35.96239517184001,8.891489829888002,3.8510911365120006,45.30695454720001,1.3677036903936002,1.3761987443712003,23.389715284992004,1.3761987443712003,1.2431095653888002,17.41486065408,1.076040170496,44.74061761536001,,54.934682388480006,6.796043182080001,60.881220172800006,27.835460199936005,90.89707756032001,95.14460454912002,101.65747926528002,20.331495853056005,23.956052216832003,28.600015057920004,5.521785085440001,68.52676875264001,9.457826761728002,39.36041676288001,5.493468238848001,1.5007928693760002,3.0015857387520004,9.882579460608001,12.374461960704002,8.523370824192002,24.324171222528005,139.88522216448
2019-02-03 05:00:00+00:00,35.96239517184001,10.760401704960001,4.134259602432,50.68715539968001,1.5291097159680003,1.2657630426624003,23.871101677056004,1.3818621136896,1.2459412500480003,17.358226960896,1.1440006023168001,45.02378608128001,,56.35052471808001,6.597825255936001,68.24360028672001,28.175262359040005,108.17035398144002,106.75451165184002,123.74461960704002,20.982783324672003,25.626746165760004,31.998036648960007,6.597825255936001,73.05746420736001,10.392282699264001,39.07724829696001,7.475647500288001,2.0926149631488005,3.4546552842240006,10.165747926528002,11.383372329984002,7.928717045760001,22.398625654272003,127.14264119808001
2019-02-04 05:00:00+00:00,18.094464972288,27.552291734016006,12.544363040256002,60.31488324096001,3.2281205114880005,2.1719021336064004,23.418032131584003,1.5376047699456001,1.3705353750528002,21.634070796288004,1.3139016818688,45.02378608128001,,56.91686164992001,6.031488324096001,71.64162187776002,30.582194319360006,140.1683906304,142.71690682368003,161.12285710848002,24.380804915712005,29.732688921600005,35.67922670592001,9.740995227648002,82.68519204864002,11.355055483392002,52.102997729280006,15.489315085824002,4.38911122176,6.201389403648001,13.931888523264002,10.590500625408001,7.475647500288001,24.720607074816005,120.06342955008002
2019-02-05 05:00:00+00:00,8.126934971904001,39.07724829696001,17.386543807488003,104.20599545856001,6.597825255936001,4.813863920640001,24.635656535040003,3.0015857387520004,2.4522389148672,41.90893295616001,2.2964962586112003,44.74061761536001,,63.99607329792001,7.419013807104001,95.14460454912002,57.766367047680006,184.90900824576002,205.58030625792003,198.78426307584002,32.84754204672001,47.00596534272001,61.16438863872001,21.549120256512005,165.08721563136004,24.239220682752002,69.94261108224,25.315260853248002,8.155251818496001,10.958619631104002,45.30695454720001,12.289511420928001,7.277429574144001,31.431699717120004,150.64562386944002
2019-02-06 05:00:00+00:00,7.9004001991680015,21.860605569024003,8.580004517376,114.68322869760001,2.8316846592000005,3.2564373580800003,26.476251563520005,2.8883183523840006,2.4720607074816003,48.988144604160006,2.2426942500864,44.74061761536001,,69.37627415040001,12.062976648192002,132.23967358464003,82.40202358272,233.33081591808005,288.83183523840006,278.07143353344003,32.28120511488,72.20795880960002,89.19806676480002,21.407536023552,239.84369063424003,38.79407983104001,84.66737131008001,15.092879233536003,5.550101932032001,8.551687670784002,45.873291479040006,16.537038409728,7.730499119616002,31.431699717120004,200.20010540544004
2019-02-07 05:00:00+00:00,8.183568665088002,25.173676620288003,11.213471250432002,97.40995227648001,3.5112889774080007,3.822774289920001,31.148531251200005,4.728913380864001,3.6811900569600007,62.29706250240001,3.1148531251200007,45.02378608128001,,79.85350738944001,14.838027614208002,149.22978153984002,84.95053977600001,308.65362785280007,311.48531251200006,365.28732103680005,35.11288977408,79.28717045760001,91.46341449216001,28.288529745408006,281.18628665856005,45.30695454720001,111.28520710656002,16.678622642688,6.371290483200001,9.457826761728002,39.36041676288001,21.492486563328004,9.542777301504001,35.67922670592001,216.62387642880003
2019-02-08 05:00:00+00:00,9.740995227648002,40.776259092480004,18.575851364352,135.35452670976002,7.872083352576001,6.9376274150400015,48.13863920640001,9.769312074240002,7.164162187776001,110.43570170880001,7.079211648000001,45.30695454720001,,118.08125028864002,18.292682898432002,215.49120256512003,135.35452670976002,444.5744914944001,421.9210142208001,492.7131307008001,59.46537784320001,115.81590256128001,153.19414006272,61.73072557056001,419.08932956160004,63.42973636608001,126.29313580032002,22.738427813376003,7.730499119616002,12.232877727744002,37.94457443328,26.957637955584005,13.054066278912002,44.74061761536001,253.15260853248003
2019-02-09 05:00:00+00:00,9.797628920832002,17.924563892736003,6.767726335488001,143.28324375552003,2.1775655029248004,3.6528732103680004,63.71290483200001,5.295250312704001,4.672279687680001,83.53469744640002,4.134259602432,45.02378608128001,,89.48123523072002,23.842784830464005,241.54270142976003,130.2574943232,430.41606819840007,492.7131307008001,572.0003011584001,45.02378608128001,100.52480540160002,127.99214659584003,32.84754204672001,370.95069035520004,43.607943751680004,115.24956562944001,11.723174489088002,4.587329147904001,6.711092642304001,24.239220682752002,37.095069035520005,18.689118750720002,43.607943751680004,291.66351989760005
2019-02-10 05:00:00+00:00,10.562183778816001,11.609907102720001,5.068715539968001,88.34856136704002,1.359208636416,2.8883183523840006,67.96043182080001,3.7095069035520005,3.3980215910400005,60.31488324096001,2.8033678126080006,45.30695454720001,,73.05746420736001,23.559616364544002,178.39613352960004,74.19013807104001,282.03579205632,331.3071051264001,413.42596024320005,33.980215910400005,65.1287471616,84.10103437824002,21.096050711040004,253.43577699840003,29.732688921600005,98.25945767424001,9.344559375360001,3.5962395171840007,5.804953551360001,15.007928693760002,44.45744914944001,20.897832784896003,35.96239517184001,297.32688921600004
2019-02-11 05:00:00+00:00,10.307332159488002,9.627727841280002,4.304160681984,58.33270397952001,1.0392282699264002,2.4409121762304005,60.31488324096001,2.9449520455680003,2.7495658040832,50.40398693376001,2.2681794120192,44.74061761536001,,65.69508409344002,22.851695199744004,148.38027614208002,59.74854630912001,219.45556108800002,251.45359773696003,297.32688921600004,27.467341194240003,51.819829263360006,65.69508409344002,16.678622642688,196.23574688256002,20.897832784896003,85.80004517376001,8.07030127872,3.2564373580800003,5.351884005888,8.636638210560001,35.39605824,18.009514432512002,32.5643735808,294.49520455680005
2019-02-12 05:00:00+00:00,10.194064773120001,8.155251818496001,3.5962395171840007,43.324775285760005,0.8721588750336001,1.9821792614400002,51.819829263360006,2.3927735370240004,2.2398625654272,42.19210142208001,1.9255455682560003,44.45744914944001,,61.73072557056001,21.860605569024003,128.55848352768,46.439628410880005,180.37831279104003,208.12882245120002,242.39220682752003,22.257041421312003,41.90893295616001,53.80200852480001,13.393868438016002,152.34463466496,16.367137330176003,75.60598040064001,6.682775795712001,2.9732688921600006,4.615645994496001,6.484557869568001,28.600015057920004,15.007928693760002,27.212489574912006,272.69123268096
2019-02-13 05:00:00+00:00,10.137431079936002,7.673865426432001,4.105942755840001,37.94457443328,0.7815449659392002,1.8066148125696002,44.74061761536001,2.1379219176960005,1.9680208381440003,38.51091136512001,1.7188325881344004,44.45744914944001,,59.74854630912001,17.103375341568004,114.40006023168002,40.776259092480004,154.89315085824003,177.82979659776004,206.14664318976003,22.002189801984002,38.79407983104001,48.42180767232001,13.025749432320001,127.70897812992001,14.300007528960002,68.80993721856001,7.560598040064001,3.1431699717120005,5.0120818467840005,6.088122017280001,23.446348978176005,12.600996733440002,26.617835796480005,235.59616364544004
2019-02-14 05:00:00+00:00,10.137431079936002,7.362380113920001,3.3413878978560003,38.79407983104001,0.7107528494592001,1.6848523722240003,37.095069035520005,1.7499811193856,1.5687533011968002,31.998036648960007,1.4611492841472002,44.17428068352001,,57.20003011584001,7.164162187776001,101.94064773120002,40.776259092480004,143.00007528960003,165.08721563136004,185.75851364352002,19.538624148480004,35.67922670592001,45.30695454720001,11.355055483392002,116.66540795904002,13.280601051648002,60.03171477504001,7.107528494592001,2.8316846592000005,4.559012301312,5.861587244544001,19.510307301888,11.100203864064001,26.193083097600002,203.59812699648003
